id,label,Image Path,Last Seen Location,Missing Since,Mobile Number
Andy Samberg_16.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_16.jpg,Dubai,2023-05-26,9645197280
Marmik_13.jpg,Marmik,/content/drive/MyDrive/dataset/Faces/Marmik_13.jpg,Toronto,2023-06-03,9840027310
Camila Cabello_27.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_27.jpg,Paris,2023-12-04,9396468244
Jessica Alba_102.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_102.jpg,Mumbai,2020-05-25,9995388993
Robert Downey Jr_70.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_70.jpg,New York,2024-01-04,9362598476
Andy Samberg_53.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_53.jpg,Chennai,2021-09-22,9048683590
Natalie Portman_18.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_18.jpg,New York,2022-03-03,9486892535
Hrithik Roshan_47.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_47.jpg,New York,2024-04-13,9788544688
Zac Efron_78.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_78.jpg,Tokyo,2023-09-17,9256329638
Camila Cabello_38.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_38.jpg,Mumbai,2023-08-28,9704229318
Hrithik Roshan_58.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_58.jpg,Chennai,2023-10-12,9282292795
Dwayne Johnson_19.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_19.jpg,Hyderabad,2020-12-24,9253078977
Brad Pitt_67.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_67.jpg,Tokyo,2024-10-06,9722950889
Elizabeth Olsen_40.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_40.jpg,New York,2024-08-27,9328795327
Ellen Degeneres_54.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_54.jpg,Chennai,2024-06-02,9183405079
Tom Cruise_8.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_8.jpg,Chennai,2022-03-15,9460076325
Alia Bhatt_54.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_54.jpg,Mumbai,2023-11-14,9626380489
Alia Bhatt_38.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_38.jpg,London,2024-01-17,9555503849
Zac Efron_81.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_81.jpg,Hyderabad,2022-03-24,9212934962
Natalie Portman_80.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_80.jpg,London,2023-06-16,9917256132
Lisa Kudrow_61.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_61.jpg,Toronto,2023-03-29,9037014719
Priyanka Chopra_46.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_46.jpg,Dubai,2025-02-18,9318239238
Vijay Deverakonda_109.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_109.jpg,Paris,2024-04-30,9141264139
Alexandra Daddario_8.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_8.jpg,London,2020-10-02,9641227613
Andy Samberg_5.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_5.jpg,Delhi,2021-07-02,9951031931
Margot Robbie_22.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_22.jpg,Toronto,2021-06-24,9433816665
Robert Downey Jr_40.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_40.jpg,Paris,2022-11-16,9593794554
Tom Cruise_33.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_33.jpg,Mumbai,2025-01-06,9163618922
Andy Samberg_2.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_2.jpg,Paris,2024-01-19,9434983205
Andy Samberg_89.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_89.jpg,London,2025-02-17,9748001397
Hrithik Roshan_17.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_17.jpg,Hyderabad,2021-05-24,9563371622
Vijay Deverakonda_56.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_56.jpg,Delhi,2020-12-18,9568896745
Tom Cruise_53.jpg,Tom Cruise,/content/drive/MyDrive/dataset/Faces/Tom Cruise_53.jpg,Tokyo,2023-02-27,9072074045
Alia Bhatt_40.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_40.jpg,Delhi,2022-02-12,9562076372
Anushka Sharma_44.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_44.jpg,Chennai,2024-06-05,9388562983
Claire Holt_37.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_37.jpg,Delhi,2020-09-29,9809512645
Marmik_21.jpg,Marmik,/content/drive/MyDrive/dataset/Faces/Marmik_21.jpg,New York,2021-09-14,9658824859
Charlize Theron_60.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_60.jpg,Toronto,2023-07-11,9020510299
Courtney Cox_33.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_33.jpg,New York,2024-08-15,9650583929
Alia Bhatt_47.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_47.jpg,Chennai,2020-09-27,9577388162
Zac Efron_41.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_41.jpg,New York,2021-10-24,9047484386
Robert Downey Jr_110.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_110.jpg,Mumbai,2023-07-18,9890296526
Lisa Kudrow_47.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_47.jpg,Paris,2021-02-23,9328444139
Margot Robbie_59.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_59.jpg,Toronto,2021-11-19,9119041248
Dwayne Johnson_51.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_51.jpg,London,2021-01-24,9043010948
Claire Holt_11.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_11.jpg,Mumbai,2022-03-13,9641829583
Vijay Deverakonda_85.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_85.jpg,New York,2022-07-12,9356473829
Billie Eilish_4.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_4.jpg,Chennai,2020-11-29,9560574387
Priyanka Chopra_84.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_84.jpg,Tokyo,2024-04-03,9891478095
Priyanka Chopra_96.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_96.jpg,Delhi,2024-11-26,9896641951
Vijay Deverakonda_103.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_103.jpg,Paris,2020-11-19,9818013581
Robert Downey Jr_39.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_39.jpg,Chennai,2021-01-29,9066495669
Lisa Kudrow_54.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_54.jpg,Hyderabad,2023-07-04,9398189141
Jessica Alba_16.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_16.jpg,London,2025-02-01,9408462254
Charlize Theron_12.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_12.jpg,New York,2023-09-01,9780505284
Alexandra Daddario_70.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_70.jpg,Tokyo,2024-09-09,9510487187
Jessica Alba_85.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_85.jpg,Delhi,2022-09-15,9269970229
Amitabh Bachchan_63.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_63.jpg,Tokyo,2025-03-05,9169529207
Roger Federer_72.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_72.jpg,Delhi,2023-05-08,9148552994
Zac Efron_32.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_32.jpg,Hyderabad,2022-12-28,9024004883
Natalie Portman_73.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_73.jpg,Chennai,2023-08-26,9209642146
Vijay Deverakonda_72.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_72.jpg,Toronto,2022-03-18,9502485809
Camila Cabello_50.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_50.jpg,London,2021-07-07,9288484870
Roger Federer_28.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_28.jpg,Dubai,2024-04-28,9550510797
Ellen Degeneres_37.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_37.jpg,Delhi,2023-07-25,9632232504
Andy Samberg_73.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_73.jpg,Hyderabad,2021-12-09,9129945348
Hrithik Roshan_92.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_92.jpg,Dubai,2020-04-17,9284412793
Brad Pitt_10.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_10.jpg,Tokyo,2023-04-14,9934121853
Hrithik Roshan_13.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_13.jpg,Mumbai,2022-04-18,9009153630
Priyanka Chopra_60.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_60.jpg,New York,2022-02-04,9848785387
Virat Kohli_10.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_10.jpg,Delhi,2024-02-24,9330338434
Jessica Alba_57.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_57.jpg,Dubai,2022-01-07,9401201997
Alia Bhatt_64.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_64.jpg,Delhi,2024-11-02,9891618205
Margot Robbie_3.jpg,Margot Robbie,/content/drive/MyDrive/dataset/Faces/Margot Robbie_3.jpg,Toronto,2023-03-06,9918247092
Alexandra Daddario_72.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_72.jpg,Delhi,2022-08-13,9220915449
Amitabh Bachchan_65.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_65.jpg,Tokyo,2024-02-16,9746275020
Brad Pitt_118.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_118.jpg,New York,2021-06-21,9227213054
Zac Efron_16.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_16.jpg,Dubai,2023-07-01,9186427361
Virat Kohli_16.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_16.jpg,London,2020-12-11,9657786579
Hugh Jackman_51.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_51.jpg,Paris,2024-05-07,9209921753
Amitabh Bachchan_58.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_58.jpg,Dubai,2023-02-07,9897137110
Dwayne Johnson_39.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_39.jpg,Toronto,2021-10-30,9130157881
Claire Holt_94.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_94.jpg,Mumbai,2020-10-30,9546763894
Andy Samberg_68.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_68.jpg,New York,2022-10-22,9257827453
Hugh Jackman_72.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_72.jpg,Toronto,2023-11-11,9719926640
Courtney Cox_44.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_44.jpg,Paris,2021-02-20,9035984363
Natalie Portman_48.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_48.jpg,Paris,2020-12-01,9550827018
Brad Pitt_6.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_6.jpg,Paris,2021-05-31,9171727686
Jessica Alba_75.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_75.jpg,New York,2020-08-29,9274537739
Claire Holt_46.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_46.jpg,London,2022-08-21,9626462892
Amitabh Bachchan_68.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_68.jpg,Paris,2023-09-23,9170538441
Courtney Cox_14.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_14.jpg,Dubai,2023-09-26,9917679925
Claire Holt_41.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_41.jpg,Dubai,2023-12-25,9494365479
Elizabeth Olsen_2.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_2.jpg,Paris,2023-09-15,9845868288
Henry Cavill_61.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_61.jpg,Delhi,2021-06-21,9289514275
Anushka Sharma_41.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_41.jpg,Mumbai,2020-06-18,9980268459
Natalie Portman_46.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_46.jpg,Mumbai,2020-09-25,9175549771
Henry Cavill_94.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_94.jpg,Toronto,2023-05-30,9042759305
Kashyap_26.jpg,Kashyap,/content/drive/MyDrive/dataset/Faces/Kashyap_26.jpg,Mumbai,2024-04-12,9556587475
Roger Federer_13.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_13.jpg,Hyderabad,2025-03-07,9330998929
Alexandra Daddario_22.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_22.jpg,Paris,2022-08-17,9465326821
Natalie Portman_12.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_12.jpg,Dubai,2022-05-13,9001025389
Jessica Alba_22.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_22.jpg,Dubai,2023-03-03,9367642277
Robert Downey Jr_25.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_25.jpg,Delhi,2023-07-31,9134333446
Charlize Theron_47.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_47.jpg,Hyderabad,2022-05-04,9742833877
Amitabh Bachchan_17.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_17.jpg,Mumbai,2023-01-09,9119416130
Lisa Kudrow_55.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_55.jpg,Mumbai,2021-10-24,9016370659
Vijay Deverakonda_86.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_86.jpg,Hyderabad,2024-08-16,9433170364
Roger Federer_60.jpg,Roger Federer,/content/drive/MyDrive/dataset/Faces/Roger Federer_60.jpg,Paris,2025-03-20,9155287887
Elizabeth Olsen_13.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_13.jpg,London,2022-07-30,9119998317
Hrithik Roshan_60.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_60.jpg,Paris,2024-06-24,9302825432
Charlize Theron_52.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_52.jpg,Delhi,2021-02-18,9353123304
Dwayne Johnson_47.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_47.jpg,Chennai,2020-07-06,9709615803
Hugh Jackman_2.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_2.jpg,Toronto,2025-03-03,9555303788
Andy Samberg_80.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_80.jpg,Hyderabad,2021-01-20,9247943085
Claire Holt_10.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_10.jpg,Dubai,2023-02-02,9862799682
Lisa Kudrow_40.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_40.jpg,Mumbai,2021-08-07,9363528572
Henry Cavill_76.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_76.jpg,Dubai,2023-12-06,9553432846
Andy Samberg_10.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_10.jpg,New York,2020-12-13,9987173534
Brad Pitt_31.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_31.jpg,Toronto,2021-03-28,9921410053
Jessica Alba_104.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_104.jpg,London,2021-06-29,9256993167
Alexandra Daddario_53.jpg,Alexandra Daddario,/content/drive/MyDrive/dataset/Faces/Alexandra Daddario_53.jpg,New York,2024-07-13,9093556959
Claire Holt_75.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_75.jpg,Chennai,2024-01-04,9859734547
Courtney Cox_15.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_15.jpg,Delhi,2021-09-25,9448243277
Henry Cavill_74.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_74.jpg,Toronto,2022-06-16,9621298851
Billie Eilish_76.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_76.jpg,Tokyo,2024-08-20,9111179418
Henry Cavill_73.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_73.jpg,Mumbai,2022-03-13,9369732956
Charlize Theron_15.jpg,Charlize Theron,/content/drive/MyDrive/dataset/Faces/Charlize Theron_15.jpg,Toronto,2021-03-09,9193477819
Henry Cavill_47.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_47.jpg,Delhi,2024-11-24,9195401969
Brad Pitt_66.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_66.jpg,London,2021-03-31,9687303281
Zac Efron_44.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_44.jpg,Mumbai,2021-03-11,9156598562
Alia Bhatt_48.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_48.jpg,New York,2021-03-04,9620202452
Jessica Alba_97.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_97.jpg,Toronto,2024-04-22,9268347881
Dwayne Johnson_29.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_29.jpg,New York,2021-04-19,9915359412
Robert Downey Jr_8.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_8.jpg,New York,2023-09-03,9369348965
Dwayne Johnson_11.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_11.jpg,London,2021-04-21,9242125416
Natalie Portman_17.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_17.jpg,Toronto,2022-07-08,9726613449
Claire Holt_55.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_55.jpg,Mumbai,2021-01-25,9696383159
Billie Eilish_6.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_6.jpg,Hyderabad,2023-11-03,9625823598
Zac Efron_74.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_74.jpg,Hyderabad,2022-10-21,9349831382
Ellen Degeneres_53.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_53.jpg,Toronto,2022-03-21,9470356380
Vijay Deverakonda_64.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_64.jpg,Tokyo,2023-01-22,9143350474
Robert Downey Jr_68.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_68.jpg,Toronto,2021-03-10,9974168237
Brad Pitt_4.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_4.jpg,Hyderabad,2023-08-05,9468648103
Elizabeth Olsen_33.jpg,Elizabeth Olsen,/content/drive/MyDrive/dataset/Faces/Elizabeth Olsen_33.jpg,Chennai,2023-09-08,9381796474
Claire Holt_71.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_71.jpg,Dubai,2022-04-10,9395743967
Alia Bhatt_17.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_17.jpg,Dubai,2021-12-17,9485677660
Robert Downey Jr_81.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_81.jpg,Delhi,2020-09-11,9381640164
Courtney Cox_19.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_19.jpg,New York,2023-02-26,9933596589
Priyanka Chopra_56.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_56.jpg,Hyderabad,2020-06-01,9328810271
Priyanka Chopra_20.jpg,Priyanka Chopra,/content/drive/MyDrive/dataset/Faces/Priyanka Chopra_20.jpg,Dubai,2022-04-21,9650437514
Courtney Cox_37.jpg,Courtney Cox,/content/drive/MyDrive/dataset/Faces/Courtney Cox_37.jpg,Dubai,2025-03-09,9181603338
Vijay Deverakonda_19.jpg,Vijay Deverakonda,/content/drive/MyDrive/dataset/Faces/Vijay Deverakonda_19.jpg,Toronto,2025-03-23,9525056426
Akshay Kumar_3.jpg,Akshay Kumar,/content/drive/MyDrive/dataset/Faces/Akshay Kumar_3.jpg,London,2021-11-13,9582717163
Alia Bhatt_23.jpg,Alia Bhatt,/content/drive/MyDrive/dataset/Faces/Alia Bhatt_23.jpg,Mumbai,2021-08-11,9331797056
Jessica Alba_44.jpg,Jessica Alba,/content/drive/MyDrive/dataset/Faces/Jessica Alba_44.jpg,Delhi,2023-12-26,9443550584
Andy Samberg_41.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_41.jpg,Delhi,2022-10-10,9906952568
Dwayne Johnson_49.jpg,Dwayne Johnson,/content/drive/MyDrive/dataset/Faces/Dwayne Johnson_49.jpg,Toronto,2024-06-04,9048535618
Virat Kohli_31.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_31.jpg,New York,2020-08-25,9966159511
Natalie Portman_85.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_85.jpg,Tokyo,2020-09-30,9018325165
Anushka Sharma_60.jpg,Anushka Sharma,/content/drive/MyDrive/dataset/Faces/Anushka Sharma_60.jpg,Mumbai,2020-11-03,9686233528
Zac Efron_45.jpg,Zac Efron,/content/drive/MyDrive/dataset/Faces/Zac Efron_45.jpg,Delhi,2022-04-25,9072636223
Hugh Jackman_73.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_73.jpg,London,2023-08-26,9436798406
Virat Kohli_21.jpg,Virat Kohli,/content/drive/MyDrive/dataset/Faces/Virat Kohli_21.jpg,Mumbai,2024-09-26,9798753170
Brad Pitt_71.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_71.jpg,New York,2024-08-16,9346268347
Henry Cavill_81.jpg,Henry Cavill,/content/drive/MyDrive/dataset/Faces/Henry Cavill_81.jpg,Delhi,2023-08-27,9766580155
Andy Samberg_23.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_23.jpg,New York,2022-01-07,9600245014
Andy Samberg_6.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_6.jpg,New York,2021-09-02,9818947845
Billie Eilish_93.jpg,Billie Eilish,/content/drive/MyDrive/dataset/Faces/Billie Eilish_93.jpg,New York,2023-11-14,9124741721
Hrithik Roshan_94.jpg,Hrithik Roshan,/content/drive/MyDrive/dataset/Faces/Hrithik Roshan_94.jpg,Hyderabad,2022-01-13,9616893258
Hugh Jackman_40.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_40.jpg,Paris,2022-07-25,9996896232
Ellen Degeneres_45.jpg,Ellen Degeneres,/content/drive/MyDrive/dataset/Faces/Ellen Degeneres_45.jpg,Tokyo,2024-05-28,9976375660
Andy Samberg_19.jpg,Andy Samberg,/content/drive/MyDrive/dataset/Faces/Andy Samberg_19.jpg,London,2022-11-17,9140086608
Amitabh Bachchan_69.jpg,Amitabh Bachchan,/content/drive/MyDrive/dataset/Faces/Amitabh Bachchan_69.jpg,Hyderabad,2023-09-15,9938110179
Camila Cabello_28.jpg,Camila Cabello,/content/drive/MyDrive/dataset/Faces/Camila Cabello_28.jpg,Tokyo,2023-07-30,9125380793
Claire Holt_76.jpg,Claire Holt,/content/drive/MyDrive/dataset/Faces/Claire Holt_76.jpg,London,2022-03-25,9358835046
Brad Pitt_60.jpg,Brad Pitt,/content/drive/MyDrive/dataset/Faces/Brad Pitt_60.jpg,Toronto,2024-08-11,9299146752
Robert Downey Jr_28.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_28.jpg,Mumbai,2023-11-10,9745894251
Natalie Portman_5.jpg,Natalie Portman,/content/drive/MyDrive/dataset/Faces/Natalie Portman_5.jpg,New York,2022-01-15,9630411014
Robert Downey Jr_6.jpg,Robert Downey Jr,/content/drive/MyDrive/dataset/Faces/Robert Downey Jr_6.jpg,New York,2022-01-11,9936568187
Lisa Kudrow_63.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_63.jpg,Dubai,2025-02-12,9119461966
Hugh Jackman_26.jpg,Hugh Jackman,/content/drive/MyDrive/dataset/Faces/Hugh Jackman_26.jpg,Paris,2022-10-05,9873295869
Lisa Kudrow_69.jpg,Lisa Kudrow,/content/drive/MyDrive/dataset/Faces/Lisa Kudrow_69.jpg,London,2020-07-12,9586910185
